0, 2021/05/16 12:04:47.770, 11.49, 139, 405, 139
0, 2021/05/16 12:04:47.794, 12.36, 139, 405, 139
0, 2021/05/16 12:04:47.820, 11.49, 139, 405, 139
0, 2021/05/16 12:04:47.851, 15.86, 139, 405, 139
0, 2021/05/16 12:04:47.882, 11.68, 139, 405, 139
0, 2021/05/16 12:04:47.914, 11.39, 139, 405, 139
0, 2021/05/16 12:04:47.952, 11.92, 139, 405, 139
0, 2021/05/16 12:04:47.976, 16.54, 139, 405, 139
0, 2021/05/16 12:04:48.001, 16.20, 139, 405, 139
0, 2021/05/16 12:04:48.032, 11.63, 139, 405, 139
0, 2021/05/16 12:04:48.064, 11.73, 139, 405, 139
0, 2021/05/16 12:04:48.102, 11.68, 139, 405, 139
0, 2021/05/16 12:04:48.136, 16.30, 139, 405, 139
0, 2021/05/16 12:04:48.167, 12.95, 139, 405, 139
0, 2021/05/16 12:04:48.198, 16.10, 139, 405, 139
0, 2021/05/16 12:04:48.232, 12.36, 139, 405, 139
0, 2021/05/16 12:04:48.256, 11.73, 139, 405, 139
0, 2021/05/16 12:04:48.282, 11.73, 139, 405, 139
0, 2021/05/16 12:04:48.319, 16.20, 139, 405, 139
0, 2021/05/16 12:04:48.350, 11.97, 139, 405, 139
0, 2021/05/16 12:04:48.382, 11.49, 139, 405, 139
0, 2021/05/16 12:04:48.418, 11.83, 139, 405, 139
0, 2021/05/16 12:04:48.442, 12.51, 139, 405, 139
0, 2021/05/16 12:04:48.470, 11.24, 139, 405, 139
0, 2021/05/16 12:04:48.502, 16.20, 139, 405, 139
0, 2021/05/16 12:04:48.533, 14.69, 139, 405, 139
0, 2021/05/16 12:04:48.556, 11.83, 139, 405, 139
0, 2021/05/16 12:04:48.583, 11.73, 139, 405, 139
0, 2021/05/16 12:04:48.619, 11.73, 139, 405, 139
0, 2021/05/16 12:04:48.643, 12.41, 139, 405, 139
0, 2021/05/16 12:04:48.670, 11.58, 139, 405, 139
0, 2021/05/16 12:04:48.703, 11.39, 139, 405, 139
0, 2021/05/16 12:04:48.726, 12.70, 139, 405, 139
0, 2021/05/16 12:04:48.750, 11.58, 139, 405, 139
0, 2021/05/16 12:04:48.784, 15.96, 139, 405, 139
0, 2021/05/16 12:04:48.815, 11.83, 139, 405, 139
0, 2021/05/16 12:04:48.847, 11.63, 139, 405, 139
0, 2021/05/16 12:04:48.885, 11.49, 139, 405, 139
0, 2021/05/16 12:04:48.909, 12.26, 139, 405, 139
0, 2021/05/16 12:04:48.937, 11.58, 139, 405, 139
0, 2021/05/16 12:04:48.969, 12.36, 139, 405, 139
0, 2021/05/16 12:04:49.005, 16.20, 139, 405, 139
0, 2021/05/16 12:04:49.042, 11.49, 139, 405, 139
0, 2021/05/16 12:04:49.085, 11.68, 139, 405, 139
0, 2021/05/16 12:04:49.109, 12.31, 139, 405, 139
0, 2021/05/16 12:04:49.136, 11.39, 139, 405, 139
0, 2021/05/16 12:04:49.168, 11.49, 139, 405, 139
0, 2021/05/16 12:04:49.192, 12.60, 139, 405, 139
0, 2021/05/16 12:04:49.221, 16.20, 139, 405, 139
0, 2021/05/16 12:04:49.249, 13.19, 139, 405, 139
0, 2021/05/16 12:04:49.274, 12.41, 139, 405, 139
0, 2021/05/16 12:04:49.299, 11.29, 139, 405, 139
0, 2021/05/16 12:04:49.336, 11.49, 139, 405, 139
0, 2021/05/16 12:04:49.369, 11.83, 139, 405, 139
0, 2021/05/16 12:04:49.393, 16.98, 139, 405, 139
